locusName	Pfam	Panther	ec	KO	GO	arabi-defline
Phvul.002G182400						zinc finger protein 4
Phvul.002G182400						zinc finger protein 4
Phvul.002G182400						zinc finger protein 4
Phvul.002G273700	PF03141	PTHR10108,PTHR10108:SF926	2.1.1.157		GO:0008168	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G134500						
Phvul.002G289400	PF01426,PF07500	PTHR15141,PTHR15141:SF38			GO:0003682,GO:0006351	bromo-adjacent homology (BAH) domain-containing protein
Phvul.002G289400	PF01426,PF07500	PTHR15141,PTHR15141:SF38			GO:0003682,GO:0006351	bromo-adjacent homology (BAH) domain-containing protein
Phvul.002G289400	PF01426,PF07500	PTHR15141,PTHR15141:SF38			GO:0003682,GO:0006351	bromo-adjacent homology (BAH) domain-containing protein
Phvul.002G052500	PF08263,PF13855	PTHR27001,PTHR27001:SF148	2.7.11.1		GO:0005515	Leucine-rich repeat (LRR) family protein
Phvul.002G179100	PF04857	PTHR10797,PTHR10797:SF3	3.1.13.4	K12581	GO:0005634	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
Phvul.002G254400		PTHR33924,PTHR33924:SF2				
Phvul.002G123900	PF03283	PTHR21562,PTHR21562:SF4			GO:0016787	Pectinacetylesterase family protein
Phvul.002G123900	PF03283	PTHR21562,PTHR21562:SF4			GO:0016787	Pectinacetylesterase family protein
Phvul.002G024700		PTHR31060,PTHR31060:SF5				
Phvul.002G024700		PTHR31060,PTHR31060:SF5				
Phvul.002G175200	PF14226,PF03171	PTHR10209,PTHR10209:SF206	1.14.11.13		GO:0055114,GO:0016491	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Phvul.002G175200	PF14226,PF03171	PTHR10209,PTHR10209:SF206	1.14.11.13		GO:0055114,GO:0016491	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Phvul.002G270200		PTHR33599,PTHR33599:SF2				inflorescence deficient in abscission (IDA)-like 2
Phvul.002G142400		PTHR33784,PTHR33784:SF4				
Phvul.002G019050						conserved peptide upstream open reading frame 49
Phvul.002G088400	PF00010	PTHR12565,PTHR12565:SF148			GO:0046983	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Phvul.002G160500		PTHR36723,PTHR36723:SF1				
Phvul.002G262600	PF00168,PF00514	PTHR23315,PTHR23315:SF66			GO:0005515	binding
Phvul.002G262600	PF00168,PF00514	PTHR23315,PTHR23315:SF66			GO:0005515	binding
Phvul.002G118000	PF13639	PTHR14155,PTHR14155:SF187			GO:0008270,GO:0005515	RING/U-box superfamily protein
Phvul.002G295100	PF06697	PTHR33512,PTHR33512:SF4				Protein of unknown function (DUF1191)
Phvul.002G325700	PF04654	PTHR31168,PTHR31168:SF1				Protein of unknown function, DUF599
Phvul.002G325700	PF04654	PTHR31168,PTHR31168:SF1				Protein of unknown function, DUF599
Phvul.002G330000	PF07719,PF13414,PF01425	PTHR11895,PTHR11895:SF39	3.5.1.4		GO:0016884	translocon at the outer membrane of chloroplasts 64-III
Phvul.002G214200						
Phvul.002G159900	PF02542	PTHR32125	4.6.1.12	K01770	GO:0016114,GO:0008685	isoprenoid F
Phvul.002G072200	PF01564	PTHR11558,PTHR11558:SF25	2.5.1.16	K00797		spermidine synthase 1
Phvul.002G022000	PF02701	PTHR31992,PTHR31992:SF32			GO:0006355,GO:0003677	Dof-type zinc finger DNA-binding family protein
Phvul.002G021200	PF03195	PTHR31301,PTHR31301:SF22				ASYMMETRIC LEAVES 2-like 1
Phvul.002G330100	PF15072	PTHR14523,PTHR14523:SF1				
Phvul.002G148300	PF00153	PTHR24089,PTHR24089:SF392		K15104		uncoupling protein 5
Phvul.002G133700		PTHR35761				protein dimerizations
Phvul.002G010500		PTHR31414,PTHR31414:SF6				
Phvul.002G332700	PF07714	PTHR24058,PTHR24058:SF23	2.7.12.1		GO:0006468,GO:0004672	Protein kinase superfamily protein
Phvul.002G247700	PF00201	PTHR11926,PTHR11926:SF299		K13691	GO:0016758,GO:0008152	UDP-glycosyltransferase 74 F1
Phvul.002G137900		PTHR35998,PTHR35998:SF1				
Phvul.002G027200	PF00046	PTHR24326,PTHR24326:SF281		K09338	GO:0003677	homeobox protein 40
Phvul.002G302704		PTHR27003,PTHR27003:SF84				protein kinase family protein
Phvul.002G302704		PTHR27003,PTHR27003:SF84				Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Phvul.002G243500	PF00657	PTHR22835,PTHR22835:SF120	3.1.1.3		GO:0016788	GDSL-like Lipase/Acylhydrolase superfamily protein
Phvul.002G259200	PF16499	PTHR11452,PTHR11452:SF14	3.2.1.22			Melibiase family protein
Phvul.002G259200	PF16499	PTHR11452,PTHR11452:SF14	3.2.1.22			Melibiase family protein
Phvul.002G042300	PF16050,PF05179	PTHR12466,PTHR12466:SF8		K15175	GO:0016593,GO:0016570,GO:0006368	PLANT HOMOLOGOUS TO PARAFIBROMIN
Phvul.002G143866	PF01486,PF00319	PTHR11945,PTHR11945:SF228			GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	AGAMOUS-like 21
Phvul.002G143866	PF01486,PF00319	PTHR11945,PTHR11945:SF228			GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	AGAMOUS-like 21
Phvul.002G143866	PF01486,PF00319	PTHR11945,PTHR11945:SF228			GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	AGAMOUS-like 21
Phvul.002G143866	PF01486,PF00319	PTHR11945,PTHR11945:SF228			GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	AGAMOUS-like 21
Phvul.002G143866	PF01486,PF00319	PTHR11945,PTHR11945:SF228			GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	AGAMOUS-like 21
Phvul.002G163200		PTHR33978,PTHR33978:SF4				
Phvul.002G162600	PF06376	PTHR33374,PTHR33374:SF2				arabinogalactan protein 16
Phvul.002G275000	PF02365	PTHR31719,PTHR31719:SF16			GO:0006355,GO:0003677	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
Phvul.002G042600	PF13086,PF13087	PTHR10887,PTHR10887:SF362	3.6.4.12	K18422		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.002G042600	PF13086,PF13087	PTHR10887,PTHR10887:SF362	3.6.4.12	K18422		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.002G135500	PF01764	PTHR21493,PTHR21493:SF2			GO:0006629	Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3
Phvul.002G026000	PF01501	PTHR13778,PTHR13778:SF12	2.4.1.43		GO:0016757	galacturonosyltransferase-like 2
Phvul.002G268900						ATPases;nucleotide binding;ATP binding;nucleoside-triphosphatases;transcription factor binding
Phvul.002G081500	PF12352	PTHR19305,PTHR19305:SF7		K18211		soluble N-ethylmaleimide-sensitive factor adaptor protein 30
Phvul.002G081500	PF12352	PTHR19305,PTHR19305:SF7		K18211		soluble N-ethylmaleimide-sensitive factor adaptor protein 30
Phvul.002G085600	PF01199	PTHR10759,PTHR10759:SF13		K02915	GO:0006412,GO:0005840,GO:0005622,GO:0003735	Ribosomal protein L34e superfamily protein
Phvul.002G333400	PF00581,PF12368	PTHR22778,PTHR22778:SF18				Rhodanese/Cell cycle control phosphatase superfamily protein
Phvul.002G333400	PF00581,PF12368	PTHR22778,PTHR22778:SF18				Rhodanese/Cell cycle control phosphatase superfamily protein
Phvul.002G333400	PF00581	PTHR22778,PTHR22778:SF18				Rhodanese/Cell cycle control phosphatase superfamily protein
Phvul.002G082000		PTHR37227,PTHR37227:SF1				
Phvul.002G283700	PF01529	PTHR22883,PTHR22883:SF80	2.3.1.225	K16675	GO:0008270	DHHC-type zinc finger family protein
Phvul.002G283700	PF01529	PTHR22883,PTHR22883:SF80	2.3.1.225		GO:0008270	DHHC-type zinc finger family protein
Phvul.002G185300	PF02705	PTHR30540,PTHR30540:SF5		K03549	GO:0071805,GO:0016020,GO:0015079	potassium transporter 1
Phvul.002G185300	PF02705	PTHR30540,PTHR30540:SF5		K03549	GO:0071805,GO:0016020,GO:0015079	potassium transporter 1
Phvul.002G185300	PF02705	PTHR30540,PTHR30540:SF5			GO:0071805,GO:0016020,GO:0015079	potassium transporter 1
Phvul.002G219300	PF01397,PF03936	PTHR31225,PTHR31225:SF0	4.2.3.48	K15086	GO:0016829,GO:0010333,GO:0008152,GO:0000287	terpene synthase 14
Phvul.002G332100	PF00149	PTHR10161,PTHR10161:SF14	3.1.3.2,1.11.1.7	K14379	GO:0016787	purple acid phosphatase 17
Phvul.002G200000	PF01565,PF08031	PTHR32448	1.3.3.8		GO:0055114,GO:0050660,GO:0016491	FAD-binding Berberine family protein
Phvul.002G238300	PF00244	PTHR18860,PTHR18860:SF31		K06630	GO:0019904	general regulatory factor 9
Phvul.002G238300	PF00244	PTHR18860,PTHR18860:SF31		K06630	GO:0019904	general regulatory factor 9
Phvul.002G238300	PF00244	PTHR18860,PTHR18860:SF31		K06630	GO:0019904	general regulatory factor 9
Phvul.002G238300	PF00244	PTHR18860,PTHR18860:SF31		K06630	GO:0019904	general regulatory factor 9
Phvul.002G194100		PTHR36797				
Phvul.002G253000						
Phvul.002G287100	PF02186	PTHR12716,PTHR12716:SF8		K03137	GO:0006367	Transcription initiation factor TFIIE, beta subunit
Phvul.002G287100	PF02186	PTHR12716,PTHR12716:SF8		K03137	GO:0006367	Transcription initiation factor TFIIE, beta subunit
Phvul.002G320000	PF00179	PTHR24067,PTHR24067:SF147	6.3.2.19	K10704		MMS ZWEI homologue 1
Phvul.002G047000	PF00571,PF00654	PTHR11689,PTHR11689:SF92		K05016	GO:0055085,GO:0016020,GO:0006821,GO:0005247	chloride channel D
Phvul.002G047000	PF00571,PF00654	PTHR11689,PTHR11689:SF92		K05016	GO:0055085,GO:0016020,GO:0006821,GO:0005247	chloride channel D
Phvul.002G021800	PF02453	PTHR10994,PTHR10994:SF86				VIRB2-interacting protein 3
Phvul.002G080300		PTHR16263,PTHR16263:SF4				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.002G268200	PF13632,PF14569	PTHR13301,PTHR13301:SF43	2.4.1.29,2.4.1.12	K10999		cellulose synthase 6
Phvul.002G016000	PF03360	PTHR10896,PTHR10896:SF17	2.4.2.24		GO:0016020,GO:0015018	Nucleotide-diphospho-sugar transferases superfamily protein
Phvul.002G167900	PF01661,PF13716	PTHR11106,PTHR11106:SF65				appr-1-p processing enzyme family protein
Phvul.002G298500	PF02719	PTHR10366,PTHR10366:SF308	5.1.3.2	K01784		UDP-D-glucose/UDP-D-galactose 4-epimerase 5
Phvul.002G298500	PF16363	PTHR10366,PTHR10366:SF308	5.1.3.2			UDP-D-glucose/UDP-D-galactose 4-epimerase 5
Phvul.002G298500	PF01370	PTHR10366,PTHR10366:SF308	5.1.3.2		GO:0050662,GO:0003824	UDP-D-glucose/UDP-D-galactose 4-epimerase 5
Phvul.002G298500	PF01370	PTHR10366,PTHR10366:SF308	5.1.3.2		GO:0050662,GO:0003824	UDP-D-glucose/UDP-D-galactose 4-epimerase 5
Phvul.002G086800		PTHR35476,PTHR35476:SF2				mucin-related
Phvul.002G283500						
Phvul.002G283500						
Phvul.002G236400	PF01655	PTHR23413		K02912	GO:0006412,GO:0005840,GO:0005622,GO:0003735	Ribosomal protein L32e
Phvul.002G136800	PF01370	PTHR12126,PTHR12126:SF5			GO:0050662,GO:0003824	NAD(P)-binding Rossmann-fold superfamily protein
Phvul.002G232700	PF00069	PTHR27001,PTHR27001:SF39	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	Protein kinase superfamily protein
Phvul.002G150900	PF13793,PF00156	PTHR10210,PTHR10210:SF45	2.7.6.1		GO:0009116	phosphoribosyl pyrophosphate (PRPP) synthase 3
Phvul.002G116601	PF13245	PTHR20953	3.6.1.15	K06928		Expressed protein
Phvul.002G240200	PF13632,PF14569	PTHR13301,PTHR13301:SF31	2.4.1.12	K10999		cellulose synthase family protein
Phvul.002G269800	PF03514	PTHR31636,PTHR31636:SF55				GRAS family transcription factor
Phvul.002G100400	PF12708	PTHR31375,PTHR31375:SF2	3.2.1.15	K01184		Pectin lyase-like superfamily protein
Phvul.002G023300		PTHR36387,PTHR36387:SF1				
Phvul.002G276700	PF00130,PF00781,PF00609	PTHR11255,PTHR11255:SF46	2.7.1.107	K00901	GO:0035556,GO:0016301,GO:0007205,GO:0004143	diacylglycerol kinase 2
Phvul.002G276700	PF00130,PF00781,PF00609	PTHR11255,PTHR11255:SF46	2.7.1.107	K00901	GO:0035556,GO:0016301,GO:0007205,GO:0004143	diacylglycerol kinase 2
Phvul.002G276700	PF00130,PF00781,PF00609	PTHR11255,PTHR11255:SF46	2.7.1.107		GO:0035556,GO:0016301,GO:0007205,GO:0004143	diacylglycerol kinase 2
Phvul.002G023600		PTHR36734				homolog of Synechocystis YCF37
Phvul.002G202600		PTHR34112				
Phvul.002G202600		PTHR34112				
Phvul.002G271300	PF00266	PTHR11601,PTHR11601:SF24	2.8.1.7			
Phvul.002G088100	PF14111					
Phvul.002G035200	PF13806	PTHR21496,PTHR21496:SF0	3.7.1.14			Rieske (2Fe-2S) domain-containing protein
Phvul.002G035200	PF13806	PTHR21496,PTHR21496:SF0	3.7.1.14			Rieske (2Fe-2S) domain-containing protein
Phvul.002G193600	PF00575,PF03876	PTHR12709	2.7.7.6	K03015	GO:0003676,GO:0006351,GO:0003899	DNA-directed RNA polymerase II
Phvul.002G193600	PF00575,PF03876	PTHR12709	2.7.7.6	K03015	GO:0003676,GO:0006351,GO:0003899	DNA-directed RNA polymerase II
Phvul.002G193600	PF00575,PF03876	PTHR12709	2.7.7.6	K03015	GO:0003676,GO:0006351,GO:0003899	DNA-directed RNA polymerase II
Phvul.002G257100	PF00561	PTHR10992,PTHR10992:SF792	3.1.1.3			alpha/beta-Hydrolases superfamily protein
Phvul.002G279400	PF05678	PTHR33402,PTHR33402:SF2				VQ motif-containing protein
Phvul.002G279400	PF05678	PTHR33402,PTHR33402:SF2				VQ motif-containing protein
Phvul.002G247100	PF07714	PTHR27001,PTHR27001:SF76	2.7.11.1		GO:0006468,GO:0004672	Protein kinase superfamily protein
Phvul.002G021600	PF00069	PTHR24343,PTHR24343:SF160	2.7.11.1	K14498	GO:0006468,GO:0005524,GO:0004672	sucrose nonfermenting 1(SNF1)-related protein kinase 2.3
Phvul.002G021600	PF07714	PTHR24343,PTHR24343:SF160	2.7.11.1		GO:0006468,GO:0004672	sucrose nonfermenting 1(SNF1)-related protein kinase 2.3
Phvul.002G021600	PF07714	PTHR24343,PTHR24343:SF160	2.7.11.1		GO:0006468,GO:0004672	SNF1-related protein kinase 2.2
Phvul.002G305900	PF03357	PTHR22761,PTHR22761:SF8		K12194	GO:0007034	SNF7 family protein
Phvul.002G305900	PF03357	PTHR22761,PTHR22761:SF8		K12194	GO:0007034	SNF7 family protein
Phvul.002G105200	PF00026	PTHR13683,PTHR13683:SF232	3.4.23.12		GO:0006508,GO:0004190	Eukaryotic aspartyl protease family protein
Phvul.002G075700						
Phvul.002G117900	PF03094	PTHR31942,PTHR31942:SF18		K08472	GO:0016021,GO:0006952	Seven transmembrane MLO family protein
Phvul.002G148500	PF14159	PTHR33222,PTHR33222:SF2				
Phvul.002G090400		PTHR11652,PTHR11652:SF19		K02950	GO:0006412,GO:0005840,GO:0005622,GO:0003735	ribosomal protein S12B
Phvul.002G199400	PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF574				Pentatricopeptide repeat (PPR) superfamily protein
Phvul.002G060200	PF00560,PF08263,PF07714	PTHR27008,PTHR27008:SF29	2.7.11.1		GO:0005515,GO:0006468,GO:0004672	Leucine-rich repeat protein kinase family protein
Phvul.002G321300	PF13639	PTHR14155,PTHR14155:SF73			GO:0008270,GO:0005515	Zinc finger, C3HC4 type (RING finger) family protein
Phvul.002G214900	PF00069,PF00139	PTHR27007,PTHR27007:SF24	2.7.11.1		GO:0006468,GO:0005524,GO:0004672,GO:0030246	Concanavalin A-like lectin protein kinase family protein
Phvul.002G184700		PTHR10593,PTHR10593:SF35				C2H2-like zinc finger protein
Phvul.002G319300	PF01221	PTHR11886,PTHR11886:SF39	3.6.4.2	K10418	GO:0007017,GO:0005875	Dynein light chain type 1 family protein
Phvul.002G234300		PTHR23308,PTHR23308:SF34				SMAD/FHA domain-containing protein 
Phvul.002G278112	PF02392	PTHR33288			GO:0016021,GO:0015979,GO:0009579,GO:0009522	unfolded protein binding
Phvul.002G002000	PF06200,PF09425	PTHR33077,PTHR33077:SF13		K13464		TIFY domain/Divergent CCT motif family protein
Phvul.002G060100	PF08669	PTHR22602,PTHR22602:SF0		K06980		Glycine cleavage T-protein family
Phvul.002G128500	PF00574	PTHR10381,PTHR10381:SF24	3.4.21.92	K01358		CLP protease P4
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6		K07393	GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6		K07393	GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6		K07393	GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6		K07393	GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6		K07393	GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6			GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6			GO:0005515	Glutathione S-transferase family protein
Phvul.002G098300	PF13410,PF13409	PTHR32419,PTHR32419:SF6			GO:0005515	Glutathione S-transferase family protein
Phvul.002G110500	PF00010	PTHR12565,PTHR12565:SF121			GO:0046983	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Phvul.002G274100						
Phvul.002G321500	PF07058	PTHR31246			GO:0008017,GO:0007010	microtubule-associated proteins 70-2
Phvul.002G127300	PF10409,PF02181	PTHR23213,PTHR23213:SF190				Formin Homology 14
Phvul.002G127300	PF10409,PF02181	PTHR23213,PTHR23213:SF190				Formin Homology 14
Phvul.002G127300	PF10409,PF02181	PTHR23213,PTHR23213:SF190				Formin Homology 14
Phvul.002G021100	PF14531	PTHR24361,PTHR24361:SF419	2.7.11.25			mitogen-activated protein kinase kinase kinase 5
Phvul.002G021100	PF14531	PTHR24361,PTHR24361:SF419	2.7.11.25			mitogen-activated protein kinase kinase kinase 5
Phvul.002G021100	PF14531	PTHR24361,PTHR24361:SF419	2.7.11.25			mitogen-activated protein kinase kinase kinase 5
Phvul.002G021100	PF14531	PTHR24361,PTHR24361:SF419	2.7.11.25			mitogen-activated protein kinase kinase kinase 5
Phvul.002G021100	PF14531	PTHR24361,PTHR24361:SF419	2.7.11.25			mitogen-activated protein kinase kinase kinase 5
Phvul.002G314500	PF01412	PTHR23180,PTHR23180:SF200			GO:0005096	NSP (nuclear shuttle protein)-interacting GTPase
Phvul.002G005100	PF00335	PTHR19282,PTHR19282:SF262			GO:0016021	tobamovirus multiplication 2A
Phvul.002G005100	PF00335	PTHR19282,PTHR19282:SF262			GO:0016021	tobamovirus multiplication 2A
Phvul.002G308400	PF00349,PF03727	PTHR19443,PTHR19443:SF26	2.7.1.1	K00844	GO:0016773,GO:0005975,GO:0005524,GO:0046835,GO:0005536,GO:0004396,GO:0001678	hexokinase 1
Phvul.002G023200		PTHR35324				
Phvul.002G117700	PF03547	PTHR31651,PTHR31651:SF3		K07088	GO:0055085,GO:0016021	Auxin efflux carrier family protein
Phvul.002G142800	PF00010	PTHR31945,PTHR31945:SF15			GO:0046983	beta HLH protein 93
Phvul.002G142800	PF00010	PTHR31945,PTHR31945:SF15			GO:0046983	beta HLH protein 93
Phvul.002G248800	PF13812,PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF897				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.002G248800	PF13812,PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF897				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.002G248800	PF13812,PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF897				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.002G248800	PF13812,PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF897				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.002G181000		PTHR33306,PTHR33306:SF6				
Phvul.002G196800	PF03106	PTHR31221,PTHR31221:SF19			GO:0043565,GO:0006355,GO:0003700	WRKY DNA-binding protein 28
Phvul.002G281200	PF13716,PF03765	PTHR10174,PTHR10174:SF145				Sec14p-like phosphatidylinositol transfer family protein
Phvul.002G281200	PF13716,PF03765	PTHR10174,PTHR10174:SF145				Sec14p-like phosphatidylinositol transfer family protein
Phvul.002G281200	PF13716	PTHR10174,PTHR10174:SF145				Sec14p-like phosphatidylinositol transfer family protein
Phvul.002G157100	PF03016	PTHR11062,PTHR11062:SF47				root hair specific 8
Phvul.002G064000	PF13847	PTHR10108,PTHR10108:SF711		K03183		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G064000	PF13847	PTHR10108,PTHR10108:SF711		K03183		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G064000	PF13847	PTHR10108,PTHR10108:SF711		K03183		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G064000	PF13847	PTHR10108,PTHR10108:SF711		K03183		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G064000	PF13847	PTHR10108,PTHR10108:SF711		K03183		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G064000	PF13847	PTHR10108,PTHR10108:SF711				S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.002G171500						
Phvul.002G000700		PTHR34189,PTHR34189:SF2				
Phvul.002G121300	PF10197	PTHR13151		K06066		zinc knuckle (CCHC-type) family protein
Phvul.002G150200	PF01554	PTHR11206,PTHR11206:SF79		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	root hair specific 2
Phvul.002G150200	PF01554	PTHR11206,PTHR11206:SF79		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	root hair specific 2
Phvul.002G111800	PF05277	PTHR17920,PTHR17920:SF7				Protein of unknown function (DUF726)
Phvul.002G111800	PF05277	PTHR17920,PTHR17920:SF7				Protein of unknown function (DUF726)
Phvul.002G234700	PF04398	PTHR31676,PTHR31676:SF6				Protein of unknown function, DUF538
Phvul.002G170000	PF00249	PTHR10641,PTHR10641:SF626		K09422		myb domain protein 106
Phvul.002G092900	PF00118,PF01504	PTHR11353,PTHR11353:SF101	2.7.1.150	K00921	GO:0005524,GO:0046488,GO:0016307	FORMS APLOID AND BINUCLEATE CELLS 1C
Phvul.002G092900	PF00118,PF01504	PTHR11353,PTHR11353:SF101	2.7.1.150	K00921	GO:0005524,GO:0046488,GO:0016307	FORMS APLOID AND BINUCLEATE CELLS 1C
Phvul.002G310600	PF07690	PTHR23500,PTHR23500:SF14			GO:0055085,GO:0016021	sugar transporter 14
Phvul.002G174700	PF04389	PTHR12147,PTHR12147:SF22				Zn-dependent exopeptidases superfamily protein
Phvul.002G174700	PF04389	PTHR12147,PTHR12147:SF22				Zn-dependent exopeptidases superfamily protein
Phvul.002G174700	PF04389	PTHR12147,PTHR12147:SF22				Zn-dependent exopeptidases superfamily protein
Phvul.002G174700	PF04389	PTHR12147,PTHR12147:SF22				Zn-dependent exopeptidases superfamily protein
Phvul.002G163400	PF03106	PTHR32096,PTHR32096:SF20			GO:0043565,GO:0006355,GO:0003700	WRKY family transcription factor
Phvul.002G011700	PF00651,PF02135	PTHR24413,PTHR24413:SF129	2.3.1.48		GO:0005515,GO:0008270,GO:0006355,GO:0005634,GO:0004402,GO:0003712	BTB and TAZ domain protein 4
